id,org_name,branch,level_1_code,level_1_value,level_2_code,level_2_value,level_3_code,level_3_value,parent_org_id,parent_org_name,top_org_id,top_org_name,province_code,city_code,district_code,create_time,enabled,address
C1040333004486,中国邮政储蓄银行股份有限公司余姚市泗门支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市泗门镇新建路15号
C1040333004498,中国邮政储蓄银行股份有限公司余姚市黄家埠营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市黄家埠镇高兰公路
C1040333004500,中国邮政储蓄银行股份有限公司余姚市湖堤营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市临山镇湖堤罗建1区31号
C1040333004512,中国邮政储蓄银行股份有限公司余姚市竹山桥营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市梨洲街道竹山桥村谢家湾50号
C1040333004524,中国邮政储蓄银行股份有限公司余姚市梁弄营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市梁弄镇镇中路32号
C1040333004536,中国邮政储蓄银行股份有限公司余姚市陆埠营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市陆埠镇车站路27号
C1040333004548,中国邮政储蓄银行股份有限公司余姚市三七市营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002633,中国邮政储蓄银行股份有限公司余姚市支行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2004/1/1,正常,余姚市三七市镇安捷东路81号
C1040333004563,中国邮政储蓄银行股份有限公司慈溪市择浦营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市逍林镇逍林大道969-977
C1040333004575,中国邮政储蓄银行股份有限公司慈溪市新浦西街营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市新浦镇水湘村樟新路445弄3号
C1040333004587,中国邮政储蓄银行股份有限公司宁波杭州湾新区中心东区营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市庵东镇海南村中心东区161号
C1040333004599,中国邮政储蓄银行股份有限公司慈溪市观海卫南门营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫市场路13-17号
C1040333004601,中国邮政储蓄银行股份有限公司慈溪市南大路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市长河镇南大路276号
C1040333004613,中国邮政储蓄银行股份有限公司慈溪市周巷大通西路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市周巷镇大通西路188号
C1040333004625,中国邮政储蓄银行股份有限公司慈溪市广义路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇广义路88号
C1040333004637,中国邮政储蓄银行股份有限公司慈溪市坎东营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市坎墩街道坎胜路238号
C1040333004649,中国邮政储蓄银行股份有限公司慈溪市东海营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市附海镇东海村太阳地路2号
C1040333004652,中国邮政储蓄银行股份有限公司慈溪市邮政大楼营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市浒山街道寺山路177-193号
C1040333004664,中国邮政储蓄银行股份有限公司慈溪市乌山营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市横河镇乌山村金山南路829号
C1040333004676,中国邮政储蓄银行股份有限公司慈溪市沿海营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇太平闸村
C1040333004688,中国邮政储蓄银行股份有限公司慈溪市宓家埭营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇昌明村昌明东路21号
C1040333004690,中国邮政储蓄银行股份有限公司慈溪市淹浦营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇师宓路48号
C1040333004702,中国邮政储蓄银行股份有限公司慈溪市湖滨路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇范市湖滨路89号
C1040333004714,中国邮政储蓄银行股份有限公司慈溪市桥头路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市桥头镇桥头路231号
C1040333004726,中国邮政储蓄银行股份有限公司慈溪市洋山营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市掌起镇洋山夜市北路28号
C1040333004738,中国邮政储蓄银行股份有限公司慈溪市周巷支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市周巷镇兴业北路88号
C1040333004740,中国邮政储蓄银行股份有限公司慈溪市金山营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市浒山街道乌山路236号
C1040333004753,中国邮政储蓄银行股份有限公司慈溪市崇寿营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市崇寿镇六塘村
C1040333004765,中国邮政储蓄银行股份有限公司慈溪市龙场营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇龙头场中路128号
C1040333004777,中国邮政储蓄银行股份有限公司慈溪市坎墩中街营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市坎墩街道坎墩街1152弄7-9号
C1040333004789,中国邮政储蓄银行股份有限公司慈溪市东安营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市掌起镇东埠头大街茂山北12号
C1040333004791,中国邮政储蓄银行股份有限公司慈溪市观海卫支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇三北中路381-385号(单号)
C1040333004803,中国邮政储蓄银行股份有限公司慈溪市新胜路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市新浦镇新胜路70号
C1040333004815,中国邮政储蓄银行股份有限公司宁波杭州湾新区人和街营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市庵东镇人和街355-357号
C1040333004827,中国邮政储蓄银行股份有限公司慈溪市开发大道营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市古塘街道开发大道1023-1063号
C1040333004839,中国邮政储蓄银行股份有限公司慈溪市沧田营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市长河镇芦庵公路830号
C1040333004841,中国邮政储蓄银行股份有限公司慈溪市甸山营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇海甸戎村蓬莱中街
C1040333004854,中国邮政储蓄银行股份有限公司慈溪市田央营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇三北蓬莱大街338号
C1040333004866,中国邮政储蓄银行股份有限公司慈溪市天元中街营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市周巷镇天元街144号
C1040333004878,中国邮政储蓄银行股份有限公司慈溪市东山头营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇锦堂路1号
C1040333004880,中国邮政储蓄银行股份有限公司慈溪市杨梅大道营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市横河镇杨梅大道114号
C1040333004892,中国邮政储蓄银行股份有限公司慈溪市石堰营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市横河镇石堰街16号
C1040333004904,中国邮政储蓄银行股份有限公司慈溪市胜山邮电路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市胜山镇邮电路15号
C1040333004916,中国邮政储蓄银行股份有限公司慈溪市观海卫镇沈师桥营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇沈师桥村三北东路799-807号（单号）
C1040333004928,中国邮政储蓄银行股份有限公司慈溪市新华街营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市宗汉街道新塘村北二环西路353-355号
C1040333004930,中国邮政储蓄银行股份有限公司慈溪市高王营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市宗汉街道高王村高王路487号
C1040333004942,中国邮政储蓄银行股份有限公司慈溪市潮塘营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市宗汉街道二塘新村
C1040333004955,中国邮政储蓄银行股份有限公司慈溪市三管营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市桥头镇桥三路880号
C1040333004967,中国邮政储蓄银行股份有限公司慈溪市云城营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市周巷镇环城北路16号-20号
C1040333004979,中国邮政储蓄银行股份有限公司慈溪市潭南营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市天元大道331号
C1040333004981,中国邮政储蓄银行股份有限公司慈溪市宗汉营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市宗汉街道宗汉大道235号
C1040333004993,中国邮政储蓄银行股份有限公司慈溪市孙塘路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市浒山街道孙塘路443-453号
C1040333005010,中国邮政储蓄银行股份有限公司慈溪市开发营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市古塘街道青少年宫北路275-281号
C1040333005022,中国邮政储蓄银行股份有限公司慈溪市西门营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市浒山街道新江路552号-560号（双号）
C1040333005034,中国邮政储蓄银行股份有限公司慈溪市城东营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市浒山街道青少年宫路77号
C1040333005046,中国邮政储蓄银行股份有限公司慈溪市浒山支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市浒山街道教场山路50-54号与三北西大街301-303号
C1040333005059,中国邮政储蓄银行股份有限公司慈溪市白沙营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市白沙路街道彭民路83-93号
C1040333005061,中国邮政储蓄银行股份有限公司慈溪市白沙路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市白沙路街道西华头村周塘横路192号
C1040333005073,中国邮政储蓄银行股份有限公司慈溪市坎墩营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市坎墩街道坎墩大道691号
C1040333005085,中国邮政储蓄银行股份有限公司慈溪市逍林营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市逍林镇桥一村青春路路口
C1040333005097,中国邮政储蓄银行股份有限公司宁波杭州湾新区七二三大街营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市庵东镇七二三大街354号
C1040333005109,中国邮政储蓄银行股份有限公司慈溪市龙山支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇凤鸣路60号
C1040333005111,中国邮政储蓄银行股份有限公司慈溪市师桥营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇三北东路404-408号
C1040333005123,中国邮政储蓄银行股份有限公司慈溪市桥头营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市桥头镇桥三路128号
C1040333005135,中国邮政储蓄银行股份有限公司慈溪市匡堰支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市匡堰镇匡堰大道123-131号与匡兴路95-99号交叉口
C1040333005147,中国邮政储蓄银行股份有限公司慈溪市杭湾路营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市周巷镇杭湾路184号
C1040333005150,中国邮政储蓄银行股份有限公司慈溪市长河营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市长河镇镇东路82号
C1040333005162,中国邮政储蓄银行股份有限公司慈溪市胜山支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市胜山镇胜山大道955号
C1040333005174,中国邮政储蓄银行股份有限公司慈溪市三北营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇三北蓬莱中街678号
C1040333005186,中国邮政储蓄银行股份有限公司慈溪市横河支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市横河镇中兴西路29-37号
C1040333005198,中国邮政储蓄银行股份有限公司慈溪市天元营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市周巷镇天元镇北路51号
C1040333005200,中国邮政储蓄银行股份有限公司慈溪市新浦支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市新浦镇新胜路203号
C1040333005212,中国邮政储蓄银行股份有限公司慈溪市掌起支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市掌起镇大街106号
C1040333005224,中国邮政储蓄银行股份有限公司慈溪市附海营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市附海镇兴海路120号
C1040333005236,中国邮政储蓄银行股份有限公司慈溪市范市营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市龙山镇新西村兴市路52号
C1040333005248,中国邮政储蓄银行股份有限公司慈溪市鸣鹤营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市观海卫镇罗鸣南路17号
C1040333005251,中国邮政储蓄银行股份有限公司慈溪市新城大道营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002621,中国邮政储蓄银行股份有限公司慈溪市支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2004/1/1,正常,慈溪市白沙路街道新城大道南路476、478、478-1号
C1040333005299,中国邮政储蓄银行股份有限公司宁波奉化区溪口银凤营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2005/8/8,正常,宁波市奉化区溪口镇中兴中路119号
C1040333005301,中国邮政储蓄银行股份有限公司宁波奉化区尚桥营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波奉化区西坞街道尚桥村公路旁
C1040333005313,中国邮政储蓄银行股份有限公司宁波奉化区莼湖营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区莼湖镇奉松公路34号
C1040333005325,中国邮政储蓄银行股份有限公司宁波奉化区南浦营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区江口街道南浦新街
C1040333005337,中国邮政储蓄银行股份有限公司宁波奉化区锦屏支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区锦屏街道南山路33-1号、公园路18-1号、公园路18-2号
C1040333005349,中国邮政储蓄银行股份有限公司宁波奉化区东岙营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区溪口镇东岙村
C1040333005352,中国邮政储蓄银行股份有限公司宁波奉化区桐照营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区莼湖镇桐照渔业村梧山路110号第13、14间
C1040333005364,中国邮政储蓄银行股份有限公司宁波奉化区畸山营业所,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区溪口镇畸山小区1幢5号
C1040333005376,中国邮政储蓄银行股份有限公司宁波奉化区溪口支行,分支机构,C,银行业存款类金融机构,1,银行,403,邮政储蓄,C1040333002595,中国邮政储蓄银行股份有限公司宁波奉化区支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2004/1/1,正常,宁波市奉化区溪口镇中兴中路27号
